user_id,province,course_type,watch_seconds,payment_amount,completion_rate,rating,payment_status,visit_date
U100374,上海,Spark分析,12702,283.25,0.22,,refund,2026-05-18
U100375,江苏,Spark分析,14754,47.58,0.73,,paid,2026-04-08
U100376,北京,Spark分析,7927,176.17,0.3,3.5,paid,2026-03-25
U100377,四川,Spark分析,5925,330.46,0.59,5.0,paid,2026-03-23
U100378,湖北,大数据基础,1351,447.1,0.79,3.5,paid,2026-03-10
U100379,河南,数据库应用,2741,425.61,0.72,3.5,paid,2026-01-28
U100380,四川,Python开发,11613,398.9,0.7,4.5,paid,2026-01-31
U100381,湖北,大数据基础,524,320.69,0.76,3.5,refund,2026-03-22
U100382,广东,Python开发,6427,51.11,0.22,3.5,paid,2026-01-31
U100383,湖北,数据库应用,14375,335.13,0.32,4.5,paid,2026-03-12
U100384,上海,Python开发,16761,287.71,0.33,5.0,paid,2026-02-16
U100385,浙江,Linux运维,6751,136.4,0.35,5.0,refund,2026-02-11
U100386,浙江,Linux运维,7469,233.78,0.5,,paid,2026-01-18
U100387,山东,数据库应用,6705,249.62,0.16,5.0,paid,2026-02-19
U100388,,Spark分析,2787,220.15,0.51,,paid,2026-01-04
U100389,湖北,Linux运维,8666,67.57,0.36,4.5,paid,2026-02-09
U100390,江苏,Linux运维,7310,119.82,0.55,,refund,2026-04-05
U100391,四川,大数据基础,17886,331.82,0.52,3.5,refund,2026-03-05
U100392,四川,数据库应用,10475,487.0,0.42,4.0,refund,2026-02-25
U100393,上海,大数据基础,16578,40.31,0.36,4.5,paid,2026-04-29
U100394,浙江,Linux运维,2992,236.77,0.42,4.0,paid,2026-01-07
U100395,,大数据基础,2300,285.01,0.54,,paid,2026-03-28
U100396,广东,Python开发,15263,104.54,0.3,4.0,paid,2026-02-18
U100397,北京,大数据基础,16494,451.74,0.52,3.5,refund,2026-04-04
U100398,四川,Linux运维,7191,332.92,0.23,4.5,refund,2026-02-01
U100399,上海,数据库应用,15805,447.72,0.27,4.0,paid,2026-01-10
U100400,山东,大数据基础,2890,287.63,0.62,,refund,2026-04-13
U100401,河南,数据库应用,1276,86.23,0.78,5.0,paid,2026-04-20
U100402,广东,Spark分析,14421,358.39,0.53,4.5,paid,2026-01-28
U100403,上海,数据库应用,11076,483.56,0.5,3.5,paid,2026-03-08
U100404,河南,Linux运维,15129,485.89,0.29,,paid,2026-04-02
U100405,河南,Linux运维,3269,409.02,0.33,5.0,paid,2026-03-02
U100406,湖北,Spark分析,3316,69.75,0.27,4.0,paid,2026-01-26
U100407,江苏,大数据基础,3429,240.19,0.35,5.0,paid,2026-05-04
U100408,河南,Linux运维,412,55.35,0.56,,paid,2026-03-01
U100409,河南,数据库应用,12037,101.85,0.5,,paid,2026-02-21
U100410,山东,Spark分析,11087,71.75,0.91,4.0,paid,2026-03-26
U100411,上海,Python开发,30000,214.68,0.33,4.0,paid,2026-05-21
U100412,湖北,Python开发,13518,317.61,0.44,,paid,2026-04-14
U100413,湖北,Python开发,11598,40.28,0.7,4.5,paid,2026-03-02
U100414,广东,大数据基础,3297,142.72,0.32,4.5,paid,2026-01-13
U100415,上海,Spark分析,5363,144.33,0.76,5.0,paid,2026-02-22
U100416,北京,Python开发,6185,464.9,0.49,4.0,paid,2026-03-18
U100417,浙江,数据库应用,4453,29.34,0.29,4.5,paid,2026-02-09
U100418,湖北,Linux运维,13630,297.28,0.56,,paid,2026-05-10
U100419,四川,Spark分析,14588,54.09,0.21,,refund,2026-03-21
U100420,山东,Linux运维,9081,190.96,0.64,3.5,paid,2026-03-08
U100421,上海,大数据基础,834,172.39,0.16,,refund,2026-05-16
U100422,江苏,Python开发,10305,51.42,0.33,5.0,paid,2026-01-15
U100423,四川,数据库应用,483,107.51,0.28,3.5,paid,2026-01-05
U100424,山东,数据库应用,13052,177.84,0.25,5.0,paid,2026-03-31
U100425,北京,大数据基础,3457,364.68,0.53,3.5,paid,2026-02-09
U100426,广东,Spark分析,6105,82.99,0.75,3.5,paid,2026-01-23
U100427,湖北,数据库应用,8589,155.18,0.84,,paid,2026-02-21
U100428,上海,Spark分析,2693,124.28,0.18,3.5,paid,2026-05-17
U100429,四川,大数据基础,10288,432.13,0.62,,paid,2026-03-12
U100430,广东,Spark分析,16667,151.71,0.16,3.5,paid,2026-04-08
U100431,广东,Python开发,11680,368.45,0.25,4.5,paid,2026-01-17
U100432,广东,大数据基础,4260,379.78,0.77,4.0,refund,2026-05-09
U100433,四川,数据库应用,14374,82.09,0.17,4.0,refund,2026-04-06
U100434,山东,大数据基础,12797,272.61,0.77,5.0,refund,2026-04-07
U100435,山东,数据库应用,6837,399.2,0.39,3.5,paid,2026-03-10
U100436,四川,Spark分析,5359,497.3,0.46,,paid,2026-04-02
U100437,湖北,大数据基础,1199,406.49,0.92,,refund,2026-05-14
U100438,,数据库应用,15047,258.12,0.92,4.0,paid,2026-01-30
U100439,四川,大数据基础,2717,184.69,0.46,3.5,refund,2026-04-28
U100440,湖北,Python开发,4765,73.09,0.8,,paid,2026-04-14
U100441,,Spark分析,1334,496.15,0.59,4.0,paid,2026-01-05
U100442,浙江,大数据基础,9759,301.74,0.21,,paid,2026-04-29
U100443,湖北,大数据基础,5051,198.88,0.63,5.0,refund,2026-01-05
U100444,上海,Linux运维,9389,350.84,0.26,,refund,2026-03-15
U100445,北京,Spark分析,10749,101.04,0.75,5.0,paid,2026-05-21
U100446,江苏,Spark分析,10261,233.1,0.19,,paid,2026-03-22
U100447,浙江,Python开发,11494,449.4,0.68,4.0,paid,2026-05-01
U100448,,数据库应用,3996,356.05,0.41,3.5,paid,2026-02-01
U100449,,Spark分析,9138,101.96,0.5,5.0,paid,2026-02-19
U100450,湖北,数据库应用,13128,382.02,0.6,4.0,paid,2026-05-21
U100451,浙江,大数据基础,15288,31.96,0.78,5.0,paid,2026-02-27
U100452,江苏,Linux运维,9027,83.98,0.58,,paid,2026-02-12
U100453,,数据库应用,717,464.31,0.51,4.5,refund,2026-04-19
U100454,,Python开发,181,128.73,0.74,4.5,refund,2026-01-28
U100455,山东,数据库应用,1474,80.72,0.31,5.0,paid,2026-05-05
U100456,湖北,Linux运维,4702,101.15,0.68,,paid,2026-01-18
U100457,北京,Linux运维,12826,390.35,0.76,5.0,refund,2026-03-30
U100458,北京,Python开发,7811,174.36,0.26,5.0,refund,2026-04-18
U100459,北京,数据库应用,13590,276.93,0.8,4.0,paid,2026-03-07
U100460,河南,Python开发,16473,399.01,0.92,3.5,paid,2026-01-06
U100461,广东,大数据基础,1253,69.28,0.69,,paid,2026-04-15
U100462,河南,数据库应用,13324,75.42,0.39,4.0,refund,2026-04-12
U100463,河南,Linux运维,6651,353.83,0.4,5.0,paid,2026-01-25
U100464,山东,Linux运维,3308,302.68,0.23,,paid,2026-03-14
U100465,湖北,Linux运维,1608,97.31,0.29,,refund,2026-04-26
U100466,浙江,Linux运维,6957,333.53,0.81,,paid,2026-03-08
U100467,上海,数据库应用,8883,96.15,0.83,5.0,refund,2026-01-26
U100468,湖北,数据库应用,12554,302.63,0.87,5.0,paid,2026-04-19
U100469,山东,大数据基础,8967,454.78,0.86,4.0,paid,2026-01-05
U100470,广东,Python开发,5868,459.93,0.63,4.5,paid,2026-04-30
U100471,江苏,大数据基础,2409,331.56,0.75,3.5,paid,2026-05-13
U100472,北京,大数据基础,6660,461.13,0.78,3.5,paid,2026-05-20
U100473,河南,数据库应用,14285,135.34,0.19,4.5,refund,2026-04-25
U100474,,Linux运维,6511,480.08,0.91,4.5,refund,2026-05-07
U100475,河南,Linux运维,13269,459.04,0.88,,refund,2026-03-12
U100476,湖北,大数据基础,7551,227.39,0.87,4.5,paid,2026-02-13
U100477,山东,Python开发,12671,100.2,0.2,4.0,refund,2026-03-19
U100478,四川,Spark分析,9826,128.66,0.18,5.0,paid,2026-02-25
U100479,,Python开发,8672,241.09,0.72,3.5,refund,2026-04-12
U100480,河南,Spark分析,10499,300.89,0.16,,paid,2026-01-12
U100481,上海,Linux运维,7144,451.01,0.29,5.0,paid,2026-02-01
U100482,上海,Python开发,17973,242.69,0.64,4.5,paid,2026-03-13
U100483,河南,Linux运维,16079,137.03,0.19,5.0,paid,2026-03-22
U100484,四川,Linux运维,4590,86.01,0.71,5.0,paid,2026-01-15
U100485,四川,大数据基础,16393,287.36,0.91,4.5,refund,2026-03-27
U100486,山东,Linux运维,4115,161.7,0.26,5.0,refund,2026-03-25
U100487,,大数据基础,7957,204.8,0.89,,refund,2026-02-24
U100488,山东,Linux运维,16871,243.21,0.42,5.0,paid,2026-02-09
U100489,山东,Python开发,8321,449.98,0.47,3.5,paid,2026-01-07
U100490,上海,Linux运维,12790,385.76,0.46,4.5,refund,2026-05-21
U100491,广东,Spark分析,7480,301.23,0.21,5.0,paid,2026-05-10
U100492,河南,Spark分析,16447,67.04,0.28,3.5,paid,2026-03-30
U100493,北京,数据库应用,4212,326.27,0.45,5.0,paid,2026-05-06
U100494,江苏,Python开发,17527,137.46,0.4,,refund,2026-01-10
U100495,上海,大数据基础,9281,487.74,0.25,4.5,paid,2026-01-08
U100496,上海,Linux运维,1927,320.8,0.76,4.5,paid,2026-04-27
U100497,江苏,Python开发,4215,297.78,0.54,,paid,2026-03-30
U100498,上海,数据库应用,1834,261.12,0.45,3.5,refund,2026-01-28
U100499,北京,数据库应用,17655,281.98,0.7,5.0,paid,2026-02-12
U100500,四川,Python开发,11258,178.39,0.91,,paid,2026-02-13
U100501,江苏,大数据基础,17477,286.79,0.87,4.0,paid,2026-01-02
U100502,广东,Linux运维,14023,133.14,0.97,5.0,paid,2026-03-09
U100503,北京,大数据基础,17637,281.86,0.51,5.0,refund,2026-04-10
U100504,河南,Linux运维,8114,47.83,0.44,4.5,refund,2026-03-18
U100505,河南,大数据基础,3619,59.83,0.85,4.5,paid,2026-05-18
U100506,广东,Linux运维,11277,176.95,0.96,3.5,paid,2026-03-31
U100507,四川,数据库应用,1094,38.72,0.19,4.0,refund,2026-04-25
U100508,浙江,Spark分析,9539,349.56,0.33,5.0,paid,2026-01-30
U100509,,Spark分析,17065,437.75,0.24,4.5,paid,2026-01-27
U100510,山东,大数据基础,3250,413.75,0.65,5.0,paid,2026-05-09
U100511,河南,Python开发,12865,357.63,0.93,4.0,refund,2026-02-10
U100512,湖北,大数据基础,16050,441.06,0.33,3.5,paid,2026-05-20
U100513,浙江,Python开发,9884,215.83,0.54,,refund,2026-01-11
U100514,广东,Python开发,11006,477.47,0.23,4.5,paid,2026-02-25
U100515,广东,Spark分析,9268,376.89,0.69,4.5,paid,2026-04-29
U100516,北京,Spark分析,17684,338.35,0.89,4.5,refund,2026-05-18
U100517,河南,数据库应用,5201,149.47,1.0,3.5,paid,2026-01-04
U100518,广东,数据库应用,2254,394.0,0.95,3.5,paid,2026-05-08
U100519,江苏,大数据基础,7627,201.68,0.38,4.5,paid,2026-04-18
U100520,江苏,Linux运维,16662,221.83,0.17,5.0,paid,2026-04-26
U100521,上海,Spark分析,12925,93.05,0.75,5.0,refund,2026-04-01
U100522,广东,Linux运维,10051,136.17,0.59,4.5,paid,2026-03-22
U100523,浙江,数据库应用,7549,103.91,0.86,3.5,paid,2026-02-19
U100524,北京,Linux运维,17029,182.53,0.91,3.5,refund,2026-03-23
U100525,四川,Linux运维,14285,117.15,0.33,,paid,2026-01-23
U100526,四川,大数据基础,10683,210.4,0.55,3.5,paid,2026-03-11
U100527,广东,Linux运维,7566,35.72,0.25,4.0,refund,2026-03-12
U100528,,数据库应用,6386,173.92,0.38,,refund,2026-05-07
U100529,上海,Python开发,16734,335.1,0.64,4.0,paid,2026-04-13
U100530,湖北,Python开发,17473,224.51,0.54,4.5,paid,2026-03-20
U100531,,Spark分析,5894,249.53,0.2,,paid,2026-02-18
U100532,山东,Spark分析,1938,442.4,0.45,,paid,2026-05-13
U100533,江苏,大数据基础,2280,464.33,0.39,3.5,paid,2026-01-06
U100534,山东,Linux运维,17657,299.3,0.61,5.0,paid,2026-02-04
U100535,四川,Spark分析,1625,306.85,0.58,4.0,refund,2026-04-19
U100536,上海,Python开发,5393,96.49,0.38,4.0,paid,2026-01-11
U100537,浙江,Linux运维,15310,278.57,0.17,,paid,2026-01-27
U100538,浙江,Python开发,8532,281.35,0.42,5.0,paid,2026-01-20
U100539,湖北,Linux运维,8067,483.29,0.42,5.0,paid,2026-03-11
U100540,上海,Spark分析,13329,125.77,0.35,4.0,paid,2026-03-29
U100541,广东,Linux运维,6990,425.93,0.5,4.5,paid,2026-04-24
U100542,湖北,Python开发,2283,33.43,0.35,5.0,paid,2026-04-05
U100543,河南,Spark分析,5924,479.43,0.2,4.0,paid,2026-05-13
U100544,四川,Linux运维,16780,269.81,0.95,,paid,2026-01-24
U100545,江苏,Spark分析,4816,341.8,0.29,3.5,refund,2026-03-01
U100546,江苏,Spark分析,9139,440.57,0.28,3.5,paid,2026-04-24
U100547,上海,Spark分析,16940,122.45,0.89,3.5,paid,2026-02-09
U100548,北京,Linux运维,30000,221.37,0.9,,paid,2026-04-28
U100549,上海,Python开发,16116,240.46,0.84,5.0,paid,2026-02-17
U100550,北京,Python开发,4023,188.26,0.33,,paid,2026-02-21
U100551,上海,Spark分析,2543,343.78,0.61,4.5,refund,2026-01-13
U100552,,数据库应用,8480,169.22,0.44,,paid,2026-02-15
U100553,河南,Spark分析,1341,366.56,0.59,,refund,2026-01-23
U100554,广东,数据库应用,759,223.79,0.83,4.0,refund,2026-01-17
U100555,湖北,Python开发,17880,103.09,0.55,4.0,paid,2026-04-04
U100556,北京,数据库应用,8637,164.99,0.85,3.5,paid,2026-03-11
U100557,江苏,Linux运维,17041,77.38,0.36,4.5,paid,2026-01-03
U100558,上海,大数据基础,7233,459.27,0.8,4.0,paid,2026-01-02
U100559,江苏,数据库应用,5405,100.3,0.44,3.5,paid,2026-01-18
U100560,,数据库应用,8529,464.93,0.15,3.5,refund,2026-01-24
U100561,湖北,Python开发,3114,344.65,0.99,3.5,paid,2026-04-29
U100562,广东,Spark分析,13909,344.55,0.64,4.0,paid,2026-01-03
U100563,上海,Spark分析,15191,220.12,0.3,4.0,refund,2026-01-09
U100564,四川,Python开发,2862,424.47,0.26,,paid,2026-03-23
U100565,江苏,Linux运维,8956,454.26,0.83,3.5,paid,2026-01-29
U100566,河南,数据库应用,13163,347.38,0.71,3.5,refund,2026-03-20
U100567,四川,Linux运维,6896,112.68,0.69,4.5,paid,2026-01-14
U100568,湖北,Linux运维,2414,225.0,0.64,3.5,refund,2026-05-12
U100569,上海,大数据基础,5664,377.91,0.58,4.0,refund,2026-05-19
U100570,北京,Linux运维,5057,354.38,0.38,5.0,paid,2026-03-08
U100571,上海,数据库应用,3058,157.18,0.61,3.5,paid,2026-01-25
U100572,上海,大数据基础,2933,61.49,0.92,,paid,2026-04-17
U100573,广东,大数据基础,919,109.67,0.98,,refund,2026-05-13
U100574,山东,Linux运维,510,42.16,0.85,,paid,2026-04-19
U100575,广东,Linux运维,13221,493.06,0.96,4.0,refund,2026-04-15
U100576,上海,数据库应用,14291,327.41,0.72,,paid,2026-04-13
U100577,山东,数据库应用,5781,366.03,0.48,3.5,paid,2026-02-13
U100578,北京,Spark分析,11966,361.3,0.54,5.0,paid,2026-05-21
U100579,江苏,Linux运维,7245,461.56,0.38,,paid,2026-02-21
U100580,河南,大数据基础,13670,55.2,0.26,4.5,paid,2026-04-03
U100581,,Spark分析,13049,368.67,0.57,4.0,refund,2026-01-13
U100582,广东,大数据基础,16481,81.76,0.66,4.0,refund,2026-01-19
U100583,广东,Linux运维,2715,220.81,0.6,,refund,2026-02-04
U100584,,数据库应用,1367,426.28,0.28,4.0,paid,2026-04-13
U100585,湖北,大数据基础,3799,453.86,0.37,3.5,paid,2026-02-28
U100586,河南,Spark分析,16425,457.99,0.27,,paid,2026-01-20
U100587,北京,大数据基础,2889,292.69,0.98,5.0,refund,2026-02-06
U100588,四川,Spark分析,14235,372.3,0.53,3.5,paid,2026-02-07
U100589,上海,数据库应用,6250,49.88,0.62,4.5,paid,2026-03-02
U100590,广东,Spark分析,6146,240.61,0.55,3.5,refund,2026-03-16
U100591,河南,Spark分析,10717,484.57,0.88,3.5,paid,2026-01-10
U100592,山东,大数据基础,2578,318.9,0.21,,paid,2026-04-13
U100593,北京,Spark分析,5432,86.34,0.81,,paid,2026-04-10
U100594,广东,Linux运维,11508,378.77,0.54,,paid,2026-03-07
U100595,山东,Linux运维,17121,437.35,0.8,4.0,paid,2026-01-03
U100596,浙江,Spark分析,11850,356.15,0.97,,paid,2026-04-03
U100597,四川,数据库应用,14640,328.48,0.56,5.0,paid,2026-01-15
U100598,,大数据基础,10111,304.81,0.77,5.0,paid,2026-01-09
U100599,河南,大数据基础,17677,218.71,0.24,4.5,paid,2026-04-07
U100600,,Python开发,14291,83.73,0.98,4.5,refund,2026-04-18
U100601,广东,Linux运维,2665,355.34,0.73,3.5,refund,2026-02-22
U100602,上海,Python开发,3249,483.92,0.7,4.0,paid,2026-02-19
U100603,,大数据基础,16569,29.35,0.87,5.0,paid,2026-04-01
U100604,,大数据基础,3994,284.61,0.92,4.5,paid,2026-02-25
U100605,江苏,数据库应用,339,254.89,0.71,4.5,paid,2026-02-26
U100606,北京,大数据基础,8676,498.89,0.93,,paid,2026-01-06
U100607,浙江,数据库应用,13711,485.01,0.33,5.0,refund,2026-01-05
U100608,北京,Spark分析,6030,379.81,0.65,3.5,paid,2026-05-13
U100609,上海,Python开发,8318,246.1,0.75,4.0,paid,2026-01-11
U100610,,Linux运维,13258,398.03,0.86,4.5,refund,2026-01-11
U100611,浙江,Python开发,438,278.35,0.69,3.5,paid,2026-04-11
U100612,浙江,Linux运维,17710,123.41,0.92,4.5,paid,2026-01-17
U100613,北京,数据库应用,9707,388.62,0.67,3.5,paid,2026-04-07
U100614,江苏,数据库应用,15368,75.94,0.17,5.0,paid,2026-03-20
U100615,四川,大数据基础,15279,225.6,0.34,4.5,paid,2026-02-19
U100616,河南,数据库应用,16212,103.67,0.7,4.5,paid,2026-01-27
U100617,北京,数据库应用,7302,449.23,0.52,5.0,paid,2026-02-21
U100618,上海,大数据基础,16033,100.7,0.67,3.5,paid,2026-02-18
U100619,河南,数据库应用,13058,440.8,0.71,3.5,paid,2026-01-11
U100620,江苏,Python开发,5977,257.82,0.36,4.5,paid,2026-03-31
U100621,,数据库应用,1080,178.07,0.88,5.0,paid,2026-03-27
U100622,山东,数据库应用,11709,243.6,0.87,4.0,paid,2026-04-12
U100623,河南,大数据基础,13826,228.01,0.88,,paid,2026-02-12
U100624,上海,大数据基础,1917,435.69,0.62,3.5,refund,2026-03-03
U100625,江苏,Python开发,7544,460.77,0.32,4.5,paid,2026-04-13
U100626,四川,Python开发,121,367.17,0.57,3.5,paid,2026-01-14
U100627,广东,数据库应用,10348,396.17,0.23,5.0,paid,2026-05-15
U100628,广东,Linux运维,16887,152.05,0.33,4.0,paid,2026-01-02
U100629,湖北,Spark分析,8136,390.2,0.53,4.5,paid,2026-02-27
U100630,湖北,大数据基础,9074,347.71,0.64,4.0,paid,2026-02-23
U100631,湖北,Linux运维,13660,36.21,0.64,4.5,paid,2026-01-05
U100632,山东,Spark分析,248,324.49,0.64,3.5,refund,2026-02-15
U100633,江苏,大数据基础,10926,460.47,0.72,3.5,paid,2026-01-26
U100634,上海,大数据基础,7674,460.34,0.83,3.5,paid,2026-05-05
U100635,上海,Spark分析,276,191.18,0.49,5.0,paid,2026-02-18
U100636,江苏,Python开发,7666,140.39,0.36,4.5,paid,2026-02-21
U100637,江苏,Linux运维,17572,201.15,0.72,4.0,refund,2026-01-20
U100638,湖北,Linux运维,9542,188.27,0.63,4.0,refund,2026-05-14
U100639,,数据库应用,7777,305.32,0.58,3.5,paid,2026-04-18
U100640,山东,大数据基础,10332,369.5,0.65,,paid,2026-03-24
U100641,湖北,大数据基础,11842,35.08,0.81,3.5,paid,2026-02-14
U100642,山东,大数据基础,15809,488.54,0.38,,paid,2026-01-08
U100643,浙江,Spark分析,16443,490.65,0.64,3.5,paid,2026-02-19
U100644,广东,Spark分析,12611,453.71,0.4,4.0,paid,2026-05-07
U100645,,Linux运维,6050,316.88,0.78,3.5,paid,2026-03-21
U100646,广东,大数据基础,16945,315.85,0.67,4.0,refund,2026-02-12
U100647,北京,大数据基础,14385,195.04,0.78,3.5,paid,2026-03-05
U100648,北京,Linux运维,7516,461.29,0.73,4.0,refund,2026-01-04
U100649,浙江,大数据基础,9773,111.32,0.44,4.5,paid,2026-03-16
U100650,浙江,Linux运维,1410,372.36,0.67,5.0,paid,2026-05-10
U100651,,Python开发,7955,233.67,0.88,4.0,paid,2026-04-30
U100652,,Spark分析,12521,52.63,0.54,4.5,paid,2026-02-10
U100653,浙江,Spark分析,17877,46.67,0.37,5.0,paid,2026-03-02
U100654,江苏,Spark分析,1280,485.99,0.55,,refund,2026-01-10
U100655,湖北,大数据基础,1292,213.21,0.97,4.0,refund,2026-03-22
U100656,上海,数据库应用,12773,256.09,0.91,4.0,paid,2026-03-08
U100657,浙江,Spark分析,15806,307.94,0.26,4.5,paid,2026-05-19
U100658,江苏,Spark分析,10554,262.69,0.4,,paid,2026-05-05
U100659,上海,Python开发,6673,38.53,0.22,4.0,paid,2026-04-12
U100660,山东,数据库应用,7651,96.05,0.68,,paid,2026-04-17
U100661,江苏,Python开发,15710,487.66,0.43,,paid,2026-04-07
U100662,,数据库应用,5956,489.55,0.46,3.5,paid,2026-01-28
U100663,上海,数据库应用,16884,410.76,0.63,5.0,refund,2026-03-25
U100664,河南,大数据基础,14821,299.34,0.38,,paid,2026-01-05
U100665,四川,Python开发,11975,359.01,0.26,5.0,paid,2026-04-10
U100666,北京,Python开发,1108,437.63,0.63,,paid,2026-01-14
U100667,湖北,Linux运维,2089,251.98,0.97,4.0,paid,2026-03-08
U100668,广东,数据库应用,16612,434.81,0.52,,paid,2026-01-29
U100669,,数据库应用,11330,333.51,0.59,4.5,paid,2026-05-19
U100670,山东,数据库应用,1549,127.61,0.22,3.5,paid,2026-02-11
U100671,湖北,Python开发,3568,310.2,0.96,5.0,paid,2026-01-08
U100672,河南,大数据基础,6989,398.84,0.58,4.5,paid,2026-02-19
U100673,江苏,Python开发,1950,175.23,0.32,,paid,2026-03-11
U100674,广东,Spark分析,17893,333.26,0.71,3.5,refund,2026-05-10
U100675,浙江,Python开发,1377,76.04,0.84,3.5,paid,2026-01-14
U100676,北京,Spark分析,17015,236.05,0.34,4.0,paid,2026-05-18
U100677,江苏,大数据基础,14929,200.23,0.69,,paid,2026-05-16
U100678,江苏,Spark分析,9282,148.51,0.66,4.5,refund,2026-01-07
U100679,江苏,Python开发,14615,455.83,0.93,4.0,refund,2026-05-02
U100680,,数据库应用,8037,261.4,0.56,3.5,paid,2026-02-18
U100681,,Linux运维,8796,292.21,0.49,4.5,refund,2026-02-26
U100682,湖北,数据库应用,9372,69.54,0.73,5.0,paid,2026-02-23
U100683,四川,数据库应用,3026,369.15,0.85,3.5,refund,2026-02-15
U100684,北京,大数据基础,9113,47.54,0.79,4.5,paid,2026-04-08
U100685,北京,数据库应用,30000,215.9,0.56,4.5,refund,2026-04-08
U100686,浙江,数据库应用,16935,175.44,0.51,5.0,paid,2026-04-29
U100687,山东,大数据基础,4187,36.28,0.58,3.5,refund,2026-01-30
U100688,江苏,大数据基础,6333,303.76,0.71,3.5,paid,2026-04-29
